item_id,properties,
15721,Satellite TV|Golf Course|Sailing|Diving|Safe (Hotel)|Telephone|Hotel|Convenience Store|Sitting Area (Rooms)|On-Site Boutique Shopping|Air Conditioning|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Luxury Hotel|Terrace (Hotel)|Towels|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Good Rating|Radio|4 Star|From 4 Stars|Table Tennis|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Surfing|Openable Windows|Restaurant|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Conference Rooms|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Fitness|Fan|Hairdresser|Excellent Rating|Childcare|Computer with Internet|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift,
15861,Satellite TV|Sailing|Safe (Hotel)|Telephone|Hotel|All Inclusive (Upon Inquiry)|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Shooting Sports|Swimming Pool (Bar)|Sun Umbrellas|Massage|Hotel Bar|Pool Table|Bathtub|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Microwave|Swimming Pool (Outdoor)|Cot|Gym|Beach|From 3 Stars|Organised Activities|Table Tennis|Deck Chairs|Family Friendly|WiFi (Public Areas)|Surfing|Restaurant|Bungalows|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|From 2 Stars|3 Star|Sauna|Kids' Club|Bike Rental|Self Catering|Free WiFi (Rooms)|Playground|Car Park|Safe (Rooms)|Fitness|Jacuzzi (Hotel)|Hairdresser|Computer with Internet|Fridge|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Washing Machine|Lift,
15980,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Convenience Store|Sitting Area (Rooms)|On-Site Boutique Shopping|Reception (24/7)|Air Conditioning|Hypoallergenic Rooms|Cable TV|Massage|Hotel Bar|Pool Table|5 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Theme Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Hypoallergenic Bedding|From 3 Stars|Convention Hotel|Good Rating|Radio|From 4 Stars|Organised Activities|Family Friendly|Room Service (24/7)|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Design Hotel|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|Electric Kettle|Accessible Hotel|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Eco-Friendly hotel|Car Park|Concierge|Safe (Rooms)|Fitness|Fan|Flatscreen TV|Honeymoon|Large Groups|Singles|Childcare|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
16098,Satellite TV|Cosmetic Mirror|Telephone|Hotel|Sitting Area (Rooms)|Country Hotel|Hypoallergenic Rooms|Cable TV|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Microwave|Cot|Hairdryer|Good Rating|Radio|Deck Chairs|Family Friendly|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|Electric Kettle|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Flatscreen TV|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Central Heating,
16910,Satellite TV|Telephone|Hotel|Reception (24/7)|Air Conditioning|Hotel Bar|Luxury Hotel|Television|Shower|Family Friendly|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Free WiFi (Rooms)|Car Park|Pet Friendly|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Central Heating,
17068,Satellite TV|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|From 3 Stars|Convention Hotel|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Conference Rooms|Accessible Hotel|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Childcare|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17243,Telephone|Hotel|Reception (24/7)|Air Conditioning|Bathtub|Satisfactory Rating|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Free WiFi (Combined)|Romantic|From 2 Stars|3 Star|Free WiFi (Rooms)|Safe (Rooms)|Fitness|Fan|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17375,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|On-Site Boutique Shopping|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Swimming Pool (Bar)|Massage|Hotel Bar|5 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Towels|Very Good Rating|Business Hotel|Shower|Steam Room|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beauty Salon|From 3 Stars|Convention Hotel|Good Rating|Radio|From 4 Stars|Deck Chairs|Family Friendly|Room Service (24/7)|Desk|Balcony|WiFi (Public Areas)|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|Sauna|Hammam|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
17450,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Gym|Hairdryer|From 3 Stars|Convention Hotel|Good Rating|Radio|4 Star|From 4 Stars|Family Friendly|Room Service (24/7)|WiFi (Public Areas)|Openable Windows|Restaurant|Design Hotel|Laundry Service|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|Porter|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Large Groups|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17486,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Hairdryer|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Laundry Service|Free WiFi (Combined)|Romantic|From 2 Stars|3 Star|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Flatscreen TV|Excellent Rating|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17557,Satellite TV|Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Family Friendly|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|Gay-friendly|From 2 Stars|3 Star|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Concierge|Safe (Rooms)|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17738,Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Country Hotel|Cable TV|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Accessible Parking|From 3 Stars|Good Rating|4 Star|From 4 Stars|Table Tennis|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Solarium|Conference Rooms|Sauna|Accessible Hotel|Self Catering|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Swimming Pool (Indoor)|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
17768,Satellite TV|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Hairdryer|Hypoallergenic Bedding|From 3 Stars|Good Rating|4 Star|From 4 Stars|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Business Centre|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Excellent Rating|Computer with Internet|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
17845,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Hypoallergenic Rooms|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Steam Room|Spa Hotel|Cot|Gym|Hairdryer|Nightclub|Hypoallergenic Bedding|Accessible Parking|From 3 Stars|Convention Hotel|Radio|4 Star|Deck Chairs|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Solarium|Bowling|Conference Rooms|Sauna|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Safe (Rooms)|Fitness|Swimming Pool (Indoor)|Large Groups|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
18000,Satellite TV|Golf Course|Sailing|Airport Shuttle|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Sun Umbrellas|Massage|Hotel Bar|5 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Terrace (Hotel)|Towels|Very Good Rating|Television|Business Hotel|Direct beach access|Shower|Steam Room|Spa Hotel|Cot|Gym|Hairdryer|Beauty Salon|From 3 Stars|Good Rating|Radio|From 4 Stars|Deck Chairs|Family Friendly|Skiing|Room Service (24/7)|Desk|WiFi (Public Areas)|Surfing|Openable Windows|Spa (Wellness Facility)|Restaurant|Bungalows|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|Boat Rental|From 2 Stars|Business Centre|Solarium|Conference Rooms|Sauna|Electric Kettle|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Flatscreen TV|Honeymoon|Excellent Rating|Body Treatments|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Swimming Pool (Combined Filter)|Free WiFi (Public Areas)|Lift|Central Heating,
18438,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Wheelchair Accessible|Teleprinter|Cable TV|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Luxury Hotel|Television|Business Hotel|Cot|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Business Centre|Conference Rooms|3 Star|Electric Kettle|Accessible Hotel|Porter|Bike Rental|Free WiFi (Rooms)|Car Park|Safe (Rooms)|Large Groups|Computer with Internet|Pet Friendly|Fridge|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
19286,Satellite TV|Satisfactory Rating|Very Good Rating|Television|Shower|Hairdryer|Beach|Good Rating|Radio|Family Friendly|Bed & Breakfast|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Electric Kettle|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Excellent Rating|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating,
19530,Golf Course|Sailing|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Hotel Bar|Bathtub|Satisfactory Rating|Luxury Hotel|Television|Business Hotel|Shower|Swimming Pool (Outdoor)|Cot|Gym|Hairdryer|Beach|From 3 Stars|Table Tennis|Family Friendly|WiFi (Public Areas)|Surfing|Openable Windows|Restaurant|Laundry Service|Romantic|From 2 Stars|Conference Rooms|3 Star|Sauna|Electric Kettle|Non-Smoking Rooms|Car Park|Fitness|Swimming Pool (Indoor)|Jacuzzi (Hotel)|Hairdresser|Pet Friendly|Swimming Pool (Combined Filter)|Washing Machine|Lift|Central Heating,
19556,Golf Course|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Cable TV|Hotel Bar|Pool Table|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Television|Business Hotel|Shower|Hairdryer|Beach|From 3 Stars|Radio|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|From 2 Stars|Bowling|Conference Rooms|3 Star|Electric Kettle|Porter|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|WiFi (Rooms)|Free WiFi (Public Areas)|Central Heating,
20239,Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Very Good Rating|Television|Shower|Hairdryer|Nightclub|Beach|Good Rating|Family Friendly|Desk|Ironing Board|Safe (Rooms)|Computer with Internet|1 Star|Lift|Central Heating,
20782,Satellite TV|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Pool Table|Bathtub|Luxury Hotel|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|From 2 Stars|Business Centre|3 Star|Electric Kettle|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Fan|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
20856,Satellite TV|Golf Course|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Air Conditioning|Shooting Sports|Hotel Bar|Pool Table|Satisfactory Rating|Room Service|Luxury Hotel|Very Good Rating|Television|Business Hotel|Shower|Cot|Hairdryer|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|Tennis Court|Romantic|Gay-friendly|From 2 Stars|Bowling|3 Star|Electric Kettle|Porter|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Fitness|Honeymoon|Singles|Excellent Rating|Childcare|Computer with Internet|Pet Friendly|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
20975,Safe (Hotel)|Hotel|Pool Table|Bathtub|Satisfactory Rating|Hiking Trail|Luxury Hotel|Very Good Rating|Business Hotel|Shower|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Horse Riding|Openable Windows|Free WiFi (Combined)|Romantic|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Concierge|Fitness|Fan|Honeymoon|Singles|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Central Heating,
21033,Safe (Hotel)|Telephone|Hotel|Wheelchair Accessible|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|Radio|Deck Chairs|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Ironing Board|Free WiFi (Combined)|Tennis Court|Romantic|Bowling|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fan|Computer with Internet|Pet Friendly|WiFi (Rooms)|1 Star|Free WiFi (Public Areas)|Lift|Central Heating,
21284,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Air Conditioning|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Business Hotel|Shower|Hairdryer|Beach|From 3 Stars|Good Rating|Desk|Balcony|WiFi (Public Areas)|Surfing|Express Check-In / Check-Out|Laundry Service|Free WiFi (Combined)|From 2 Stars|Conference Rooms|3 Star|Bike Rental|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Flatscreen TV|Singles|Pet Friendly|Volleyball|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
22552,Satellite TV|Airport Shuttle|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hotel Bar|Satisfactory Rating|Room Service|Luxury Hotel|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Nightclub|Accessible Parking|From 3 Stars|Good Rating|Family Friendly|Desk|WiFi (Public Areas)|Express Check-In / Check-Out|Restaurant|Ironing Board|Free WiFi (Combined)|Romantic|From 2 Stars|Conference Rooms|3 Star|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Computer with Internet|Pet Friendly|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
22772,Satellite TV|Golf Course|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Hypoallergenic Rooms|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Cot|Hairdryer|Ski Resort|Hypoallergenic Bedding|Accessible Parking|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|From 2 Stars|Business Centre|Bowling|Conference Rooms|3 Star|Electric Kettle|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Flatscreen TV|Large Groups|Singles|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
23103,Hotel|Satisfactory Rating|Luxury Hotel|Very Good Rating|Beach|Good Rating|3 Star|Car Park,
23187,Satellite TV|Telephone|Hotel|Wheelchair Accessible|Air Conditioning|Bathtub|Satisfactory Rating|Luxury Hotel|Minigolf|Business Hotel|Shower|Cot|Hairdryer|Beach|From 3 Stars|Family Friendly|Desk|WiFi (Public Areas)|Surfing|Openable Windows|Express Check-In / Check-Out|Free WiFi (Combined)|Boat Rental|From 2 Stars|3 Star|Accessible Hotel|Free WiFi (Rooms)|Non-Smoking Rooms|Car Park|Safe (Rooms)|Fitness|Flatscreen TV|Large Groups|Singles|Computer with Internet|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Lift|Central Heating,
25562,Satellite TV|Golf Course|Sailing|Cosmetic Mirror|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Wheelchair Accessible|Air Conditioning|Cable TV|Massage|Hotel Bar|5 Star|Bathtub|Satisfactory Rating|Room Service|Hydrotherapy|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Cot|Gym|Hairdryer|Beauty Salon|From 3 Stars|Good Rating|Radio|From 4 Stars|Family Friendly|Room Service (24/7)|Desk|Tennis Court (Indoor)|Balcony|WiFi (Public Areas)|Openable Windows|Restaurant|Laundry Service|Ironing Board|Tennis Court|Romantic|Boat Rental|From 2 Stars|Business Centre|Conference Rooms|Sauna|Hammam|Accessible Hotel|Porter|Non-Smoking Rooms|Car Park|Concierge|Safe (Rooms)|Flatscreen TV|Excellent Rating|Body Treatments|Childcare|Computer with Internet|Pet Friendly|Fridge|Lift|Central Heating,
26868,Cosmetic Mirror|Hotel|Sitting Area (Rooms)|2 Star|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Minigolf|Business Hotel|Shower|Hairdryer|Ski Resort|From 3 Stars|Good Rating|Family Friendly|Skiing|Desk|Openable Windows|Restaurant|Tennis Court|Romantic|Gay-friendly|From 2 Stars|Conference Rooms|Bike Rental|Non-Smoking Rooms|Playground|Eco-Friendly hotel|Car Park|Singles|Excellent Rating|Central Heating,
27044,Satellite TV|Safe (Hotel)|Telephone|Hotel|Sitting Area (Rooms)|Reception (24/7)|Country Hotel|Hypoallergenic Rooms|Massage|Pool Table|Satisfactory Rating|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Minigolf|Business Hotel|Shower|Steam Room|Spa Hotel|Cot|Hairdryer|Ski Resort|From 3 Stars|Good Rating|Radio|Table Tennis|Deck Chairs|Family Friendly|Skiing|Desk|Tennis Court (Indoor)|WiFi (Public Areas)|Horse Riding|Openable Windows|Spa (Wellness Facility)|Restaurant|Laundry Service|Free WiFi (Combined)|Tennis Court|Gay-friendly|From 2 Stars|Business Centre|Conference Rooms|3 Star|Sauna|Bike Rental|Free WiFi (Rooms)|Non-Smoking Rooms|Playground|Car Park|Concierge|Safe (Rooms)|Jacuzzi (Hotel)|Honeymoon|Large Groups|Singles|Excellent Rating|Pet Friendly|WiFi (Rooms)|Free WiFi (Public Areas)|Washing Machine|Lift|Central Heating,
27051,Satellite TV|Golf Course|Sailing|Safe (Hotel)|Telephone|Hotel|Hypoallergenic Rooms|Massage|Hotel Bar|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Very Good Rating|Television|Business Hotel|Shower|Steam Room|Cot|Hairdryer|Ski Resort|From 3 Stars|Good Rating|Radio|Family Friendly|Desk|WiFi (Public Areas)|Openable Windows|Express Check-In / Check-Out|Spa (Wellness Facility)|Restaurant|Laundry Service|Romantic|Boat Rental|From 2 Stars|Business Centre|Conference Rooms|3 Star|Sauna|Hammam|Porter|Non-Smoking Rooms|Car Park|Concierge|Body Treatments|Childcare|Computer with Internet|Pet Friendly|WiFi (Rooms)|Washing Machine|Lift|Central Heating,
28927,Satellite TV|Safe (Hotel)|Telephone|Hotel|Reception (24/7)|Wheelchair Accessible|Country Hotel|Bathtub|Satisfactory Rating|Room Service|Hiking Trail|Luxury Hotel|Terrace (Hotel)|Television|Business Hotel|Shower|Steam Room|Hairdryer|Ski Resort|From 3 Stars|Good Rating|Table Tennis|Skiing|Desk|Tennis Court (Indoor)|Openable Windows|Restaurant|Laundry Service|Tennis Court|From 2 Stars|Solarium|Conference Rooms|3 Star|Sauna|Non-Smoking Rooms|Car Park|Pet Friendly|Lift|Central Heating,
